IP,LongURL,PreSuffix,SubDomain,@Symbol,TLDInPath,SuspiciousWords,PunctuationSymbols,DigitsInDomain,Entropy,KLDivergence,Phishy
0,0,1,0,0,0,0,0,0,2.52976086,0.683310817,0
0,2,0,0,0,0,0,0,0,2.057873623,1.968949995,0
0,0,0,0,0,1,0,0,1,2.719470029,0.48227469,0
0,0,0,0,0,0,0,0,1,2.345737404,0.66156066,0
0,1,0,0,0,1,0,0,0,2.708311957,0.26366181,1
0,0,0,0,0,0,0,0,0,2.331548373,0.591077708,1
0,0,0,0,0,1,0,0,0,2.685122274,0.625053686,1
0,0,0,0,0,1,0,0,1,2.700805946,0.330559002,0
0,1,0,0,0,1,0,0,1,2.72423822,0.262128607,0
0,0,0,0,0,0,0,0,1,2.632505541,0.533710456,1
0,0,0,0,0,0,0,0,1,2.557507739,0.329230545,1
0,0,0,0,0,0,0,0,1,2.319574997,0.547446834,1
0,0,0,0,0,0,0,0,1,2.394700406,0.855837628,1
0,0,0,0,0,1,0,0,0,2.728038531,0.434974796,1
0,1,0,0,0,0,0,0,0,2.544824429,0.574759073,1
0,2,0,0,0,0,0,0,0,2.774363558,0.330559917,1
0,2,0,0,0,0,0,0,0,2.774363558,0.330559917,0
0,2,0,0,0,0,0,0,0,2.819170195,0.32009986,1
0,2,0,0,0,0,0,0,0,2.819170195,0.32009986,1
0,0,0,0,0,0,0,0,0,2.590250486,0.216861451,1
0,0,0,0,0,0,0,0,0,2.590250486,0.216861451,1
0,0,0,0,0,0,0,0,0,2.674825363,0.282106227,1
0,0,0,0,0,0,0,0,0,2.674825363,0.282106227,0
0,0,0,0,0,0,0,0,0,2.441660565,0.606337675,1
0,0,0,1,0,0,1,0,0,2.64534633,0.586652637,0
0,0,1,0,0,0,0,0,0,2.544521737,0.784681276,1
0,0,1,0,0,0,0,0,0,2.544521737,0.784681276,0
0,1,1,0,0,0,0,0,0,2.685500051,0.238404,1
0,2,1,0,0,1,0,0,1,2.66037246,0.354468463,0
0,0,1,0,0,0,0,0,0,2.496235255,0.500621933,1
0,2,0,0,0,1,0,0,0,2.843774128,0.283026498,1
0,2,0,0,0,1,0,0,0,2.865730102,0.080170256,1
0,1,0,0,0,0,0,0,0,2.846289094,0.282639188,1
0,0,0,0,0,1,0,0,0,2.591135708,0.450398522,1
0,0,0,0,0,0,0,0,0,2.397936544,0.511504627,0
0,0,0,0,0,0,0,0,0,2.785008465,0.304517525,1
0,0,0,0,0,1,0,0,0,2.601682462,0.519788378,1
0,0,0,0,0,1,0,0,0,2.689540151,0.505701427,1
0,0,0,0,0,0,0,0,0,2.724224562,0.34984467,1
0,0,0,0,0,0,0,0,0,2.724224562,0.34984467,1
0,0,0,0,0,0,0,0,0,2.750214001,0.243113156,1
0,1,0,0,0,1,0,0,0,2.698549313,0.358010799,1
0,1,0,1,0,0,0,0,0,2.660450506,0.672198344,1
0,0,0,0,0,0,0,0,0,2.491493722,0.642331401,1
0,0,0,0,0,0,0,0,0,2.491493722,0.642331401,0
0,0,0,0,0,0,0,0,0,2.347580114,0.732639902,1
0,2,0,0,0,0,1,0,0,2.757411917,0.379494566,1
0,0,0,0,0,1,0,0,0,2.714766181,0.323899604,1
0,0,0,0,0,1,0,1,0,2.631337528,0.600388192,1
0,0,0,0,0,0,0,0,0,2.719390922,0.601148997,1
0,0,0,0,0,0,0,1,0,2.809678234,0.35652878,1
0,0,0,0,0,0,0,0,0,2.578074865,0.482385021,1
0,0,0,0,0,0,0,0,0,2.578074865,0.482385021,0
0,0,0,0,0,1,0,0,1,2.47635402,0.64702423,1
0,0,0,0,0,0,0,0,1,2.245035274,0.841810495,1
0,0,0,0,0,0,0,0,0,2.499064903,0.604488942,1
0,0,0,0,0,0,0,0,0,2.499064903,0.604488942,1
0,1,1,1,0,0,1,0,0,2.808199844,0.258383167,1
0,0,0,0,0,1,0,0,0,2.705309717,0.508315847,1
0,1,0,1,0,0,0,0,0,2.822394373,0.212949789,0
0,1,0,1,0,1,0,0,1,2.748537281,0.385937581,0
0,2,0,0,0,1,0,0,0,2.757379344,0.213385724,0
0,0,0,0,0,0,0,0,0,2.661793901,0.371973236,0
0,1,0,0,0,1,0,0,0,2.817758147,0.314408381,1
0,1,0,0,0,1,0,0,0,2.72772764,0.259850848,1
0,2,0,0,0,1,0,0,0,2.840199358,0.173612334,1
0,0,1,0,0,0,0,0,0,2.697799743,0.511768141,0
0,0,1,0,0,0,0,0,0,2.47635402,0.633812913,1
0,2,0,0,0,0,0,0,0,2.75149153,0.250980422,1
0,0,0,0,0,0,0,0,0,2.668650026,0.344799625,1
0,1,0,0,0,0,0,0,0,2.724754764,0.367753173,1
0,0,0,0,0,0,0,0,0,2.574951519,0.456665475,1
0,0,1,0,0,0,0,0,1,2.474950019,0.772281793,1
0,2,0,2,0,0,0,0,1,2.867796983,0.340166118,1
0,2,0,0,0,1,1,0,1,2.810624062,0.354929095,1
0,0,0,0,0,0,0,0,1,2.714452352,0.378109132,1
0,2,1,0,0,0,0,0,1,2.755365459,0.326137835,0
0,1,1,0,0,0,0,0,1,2.735427382,0.266802779,1
0,0,0,0,0,0,0,0,0,2.491798585,0.748415665,1
0,0,0,0,0,0,0,0,0,2.359465687,0.842039289,1
0,2,1,0,0,0,0,0,1,2.681347717,0.486027457,1
0,0,1,0,0,0,0,0,1,2.543556776,0.479186132,1
0,0,0,0,0,0,0,0,0,2.197224577,0.64938458,1
0,1,1,0,0,0,0,0,1,2.724385206,0.343907919,1
0,1,1,0,0,0,1,0,0,2.756760051,0.296866692,0
0,1,1,2,0,0,0,0,0,2.701477103,0.532764716,1
0,0,1,2,0,0,0,0,0,2.662445463,0.546063879,1
0,1,0,0,0,0,0,0,0,2.573710131,0.526248264,1
0,0,0,0,0,0,0,0,0,2.458204433,0.634448258,1
0,2,0,0,0,1,0,0,0,2.729734759,0.140245397,1
0,2,0,0,0,1,0,0,0,2.713080462,0.158137466,0
0,1,0,0,0,1,0,0,0,2.655805957,0.343574809,0
0,2,0,0,0,0,0,0,0,2.8658965,0.374687412,1
0,1,0,0,0,0,0,0,0,2.810786782,0.505168389,1
0,2,0,1,0,0,0,0,0,2.588425307,0.570019569,1
0,0,1,0,0,0,0,0,0,2.737140718,0.45489743,0
0,2,0,1,0,0,1,0,0,2.719822528,0.30860938,0
0,0,1,0,0,0,0,0,0,2.791039811,0.425627265,0
0,0,1,0,0,0,0,0,0,2.698482206,0.445960581,0
0,0,0,0,0,1,0,0,0,2.85105744,0.689961423,0
0,0,0,0,0,1,0,0,0,2.742987199,0.602000488,0
0,0,0,0,0,1,0,0,1,2.701783729,0.313047074,1
0,1,1,0,0,1,0,0,0,2.923605251,0.18015115,0
0,1,1,0,0,1,0,0,0,2.921479401,0.188846737,1
0,1,0,0,0,1,0,0,0,2.787009338,0.209053378,0
0,0,0,0,0,1,0,0,0,2.695172656,0.292660525,0
0,0,0,0,0,0,0,0,0,2.370134955,0.541045373,0
0,1,0,0,0,1,0,0,0,2.771566047,0.228416719,1
0,0,0,1,0,0,1,0,0,2.64534633,0.586652637,1
0,0,0,0,0,0,1,0,0,2.691724412,0.47438765,1
0,0,0,0,0,1,0,0,0,2.466577144,0.589776389,0
0,1,0,0,0,0,0,0,0,2.613098062,0.593157506,1
0,0,0,0,0,0,0,0,0,2.757281866,0.395824958,1
0,2,0,1,0,1,0,0,0,2.844601277,0.198964754,0
0,0,0,0,0,0,0,0,0,2.046738533,1.14645606,1
0,1,0,0,0,0,0,0,1,2.592285596,0.413400797,1
0,0,0,0,0,1,0,0,0,2.856611499,0.365720998,0
0,0,0,0,0,0,0,0,0,2.385416137,0.797029245,1
0,1,0,1,0,0,0,0,0,2.80893427,0.284031223,0
0,2,0,0,0,0,0,0,0,2.664227878,0.382825305,1
0,1,0,0,0,0,0,0,0,2.851516462,0.244577269,0
0,1,0,0,0,0,0,0,0,2.824367482,0.286185273,0
0,1,0,0,0,0,0,0,0,2.810141579,0.307248235,0
0,1,0,0,0,0,0,0,0,2.910979537,0.20619554,0
0,1,0,0,0,0,0,0,0,2.601142646,0.595026687,1
0,2,0,0,0,0,0,0,0,2.674794897,0.257326302,1
0,0,1,0,0,1,0,0,0,2.211068871,0.6939656,1
1,1,0,1,0,1,0,0,1,2.62138582,0.50339638,0
0,1,0,0,0,0,1,0,0,2.650777013,0.319111022,0
0,0,0,1,0,0,0,0,0,2.64534633,0.460456156,1
0,0,0,0,0,0,0,0,0,2.5610978,0.315776183,1
0,1,0,0,0,0,0,0,0,2.639371465,0.213443141,1
0,0,0,0,0,0,0,0,0,2.524167662,0.571598199,1
0,0,0,0,0,0,0,0,0,2.524167662,0.571598199,0
0,0,0,0,0,0,0,0,0,2.724255827,0.538086907,1
0,0,0,0,0,0,0,0,0,2.724255827,0.538086907,1
0,0,0,0,0,0,0,0,0,2.672351698,0.487864181,1
0,0,0,0,0,1,0,0,1,2.785008465,0.276935384,0
0,1,0,0,0,1,0,0,0,2.726963918,0.232243579,1
0,2,0,0,0,1,0,0,0,2.506012098,1.333867609,1
0,0,0,0,0,1,0,0,1,2.56635769,0.633887528,0
0,0,0,0,0,1,0,0,0,2.705497663,0.291734661,1
0,2,0,0,0,0,0,0,0,2.725264975,0.414656256,1
0,2,1,0,0,1,0,0,0,2.636137019,0.375683092,1
0,2,1,0,0,1,0,0,0,2.629804943,0.353426346,1
0,2,0,0,0,1,1,1,0,2.89587834,0.373063745,1
0,0,0,0,0,0,1,0,0,2.669880409,0.56019872,1
0,2,0,0,0,0,0,0,0,2.835665654,0.16412266,0
0,0,0,0,0,0,0,0,0,2.60462922,0.465895996,0
0,0,0,0,0,1,0,0,0,2.603202055,0.451073288,0
0,2,0,0,0,0,0,0,1,2.806097346,0.169535731,0
0,0,0,0,0,1,0,0,1,2.534030525,0.572937984,1
0,2,0,0,0,1,0,0,0,2.757379344,0.213385724,0
0,1,0,0,0,0,0,0,0,2.848016539,0.085143382,0
0,2,0,0,0,0,0,0,0,2.778816779,0.380208571,1
0,0,0,0,0,0,0,0,0,2.690608596,0.462702868,1
0,1,0,1,0,1,0,0,1,2.80080606,0.33900026,0
0,1,0,1,0,1,0,0,1,2.748537281,0.385937581,0
0,0,0,0,0,1,0,0,0,2.58797638,0.905195922,0
0,0,1,0,0,0,0,0,0,2.186340214,1.034442891,0
0,0,1,2,0,0,0,0,0,2.676587305,0.409380306,0
0,0,1,1,0,0,0,0,1,2.393312123,1.342975157,0
0,0,0,1,0,0,0,0,1,2.557893586,0.321184743,0
0,0,0,0,0,1,0,0,0,2.827882966,0.302828036,0
0,0,0,0,0,1,0,0,0,2.712532167,0.534390433,0
0,1,0,0,0,1,1,0,0,2.752350835,0.259483715,1
0,1,0,0,0,0,1,0,0,2.784699275,0.207129719,1
0,2,0,0,0,0,0,0,0,2.64691012,0.340007512,1
0,1,0,0,0,0,0,0,0,2.64691012,0.340007512,0
0,0,1,0,0,0,0,0,0,2.599504783,0.41875987,1
0,1,0,0,0,1,0,0,0,2.8157513,0.276582495,1
0,1,0,0,0,0,0,0,0,2.615429142,0.313423487,1
0,1,1,0,0,1,0,0,0,2.85921821,0.249530989,0
0,0,0,0,0,1,0,0,0,2.686452364,0.360403718,1
0,1,0,0,0,1,0,0,1,2.886538951,0.221625929,1
0,1,0,0,0,1,0,0,0,2.766063698,0.342552439,1
0,1,0,0,0,1,0,0,0,2.755902517,0.384518403,1
0,1,0,0,0,0,0,0,0,2.462285666,0.577906972,1
0,2,0,0,0,0,0,0,0,2.885089539,0.491420383,1
0,1,0,1,0,0,0,0,0,2.537727239,0.782603366,1
0,1,0,1,0,0,0,0,0,2.537727239,0.782603366,1
0,1,0,0,0,0,0,0,0,2.792389495,0.261550855,0
0,1,0,0,0,0,0,0,0,2.752663674,0.291043083,1
0,1,0,0,0,0,0,0,0,2.748057507,0.321363207,0
0,0,0,2,0,0,0,0,0,2.81117996,0.444573306,1
0,1,0,0,0,0,0,0,0,2.708605065,0.277477263,1
0,1,0,0,0,0,0,0,0,2.708605065,0.277477263,1
0,2,0,0,0,1,0,0,1,3.092164334,0.638281136,1
0,0,0,0,0,0,0,0,1,2.043191871,1.833801075,1
0,1,0,0,0,0,0,0,0,2.6647243,0.460258004,1
0,1,0,0,0,0,0,0,0,2.855020376,0.218785625,0
0,0,0,0,0,0,0,0,0,2.700627961,0.343159017,1
0,0,0,0,0,1,0,0,0,2.80080606,0.623994995,1
0,0,0,0,0,0,0,0,0,2.553324996,0.359860881,1
0,0,1,0,0,0,0,0,0,2.359465687,0.552061214,1
0,0,1,0,0,0,0,0,0,2.359465687,0.552061214,1
0,2,0,0,0,0,1,0,0,2.654256825,0.289300596,1
0,0,0,0,0,1,0,0,0,2.709767451,0.449097008,0
0,1,0,0,0,0,0,0,0,2.579520006,0.510411506,1
0,0,0,0,0,0,0,0,0,2.388889715,0.560242828,1
0,2,0,1,0,0,0,0,0,2.548539219,0.673470747,0
0,0,0,0,0,0,0,0,0,2.433698951,0.694295941,0
0,0,0,0,0,0,1,0,0,2.750214001,0.435549993,1
0,0,0,0,0,0,1,0,0,2.750214001,0.435549993,0
0,2,0,0,0,1,1,0,0,2.685442164,0.477152618,1
0,2,0,0,0,1,0,0,0,2.664093368,0.403095142,1
0,0,1,0,0,0,0,0,0,2.42845724,0.549763514,1
0,2,0,0,0,0,1,0,0,2.743450418,0.254349478,1
0,0,0,0,0,1,0,0,0,2.575746057,0.472913872,1
0,0,0,0,0,1,0,0,0,2.706644949,0.54574744,1
0,1,0,0,0,0,0,0,0,2.524062901,0.61756024,1
0,2,1,0,0,0,0,0,0,2.74755083,0.267209669,0
0,0,0,0,0,1,0,0,0,2.71405472,0.534420988,1
0,2,0,0,0,0,0,0,0,2.67044062,0.274469871,1
0,0,1,0,0,1,0,0,0,2.211068871,0.6939656,1
0,1,0,0,0,1,0,0,0,2.844871365,0.204930545,1
0,0,0,0,0,1,0,0,0,2.638283782,0.473270367,1
0,0,0,0,0,0,0,0,0,2.539855431,0.384347733,1
0,0,0,0,0,0,0,0,0,2.539855431,0.384347733,0
0,0,0,0,0,1,0,0,0,2.623443903,0.616679737,0
0,1,0,1,0,1,0,0,1,2.748537281,0.385937581,0
0,0,0,0,0,0,0,0,0,2.578629174,0.48757157,1
0,0,0,0,0,0,0,0,0,2.578629174,0.48757157,1
0,2,1,0,0,1,0,0,0,2.822789312,0.384454152,1
0,2,1,0,0,1,0,0,1,2.744224842,0.309109339,0
0,2,0,0,0,1,0,0,0,2.715370718,0.2970325,1
0,0,0,0,0,0,0,0,0,2.345359268,0.526374906,1
0,0,0,0,0,0,0,0,0,2.792652832,0.500726224,1
0,2,0,0,0,0,0,0,1,2.738419174,0.351451006,1
0,0,0,0,0,0,0,0,0,2.647208209,0.360519035,1
0,1,0,1,0,0,0,0,0,2.767889358,0.31671401,1
0,0,0,0,0,0,0,0,0,2.561526202,0.503048134,1
0,0,0,0,0,0,0,0,0,2.561526202,0.503048134,1
0,2,0,0,0,1,1,0,0,3.048993709,0.415139595,1
0,2,0,0,0,1,1,0,0,2.848178485,0.16258049,1
0,1,0,0,0,0,1,0,0,2.650777013,0.319111022,1
0,0,0,0,0,0,0,0,1,2.306668725,0.830327259,0
0,0,0,0,0,1,0,0,0,2.215192209,0.575343288,0
0,0,0,0,0,0,0,0,0,1.905420043,0.886105237,0
0,2,0,0,0,1,0,0,0,2.807626291,0.312922103,1
0,2,0,0,0,1,0,0,0,2.757379344,0.213385724,0
0,0,0,0,0,0,0,0,0,2.768901435,0.68699679,0
0,0,1,0,0,0,1,0,0,2.659820061,0.398576969,1
0,0,0,0,0,0,0,0,0,2.811419498,0.636699048,0
0,0,1,0,0,0,1,0,0,2.527014558,0.5133764,0
0,0,1,0,0,0,0,0,0,2.399204296,0.639743246,1
0,2,0,2,0,0,0,0,0,2.761755781,0.150640771,1
0,2,0,0,0,0,0,0,0,2.741923511,0.271421453,1
0,2,0,0,0,1,1,0,0,3.006735493,0.449177263,1
0,0,1,1,0,0,0,0,1,2.917432973,0.441013281,1
0,0,0,0,0,1,0,0,1,2.499064903,0.52546491,0
0,1,0,1,0,1,0,0,1,2.606245375,0.467204442,0
0,2,0,0,0,0,0,0,0,3.091129354,0.71175023,1
0,0,0,0,0,0,0,0,0,2.455460891,0.479440256,1
0,0,0,0,0,0,0,0,0,2.455460891,0.479440256,1
0,2,0,0,0,1,0,0,0,2.967702592,0.26303399,1
0,0,0,0,0,0,0,0,0,2.721484626,0.366329407,0
0,2,0,0,0,0,0,0,0,2.858437479,0.342401309,1
0,0,0,0,0,0,0,0,0,2.644398784,0.63341944,1
0,0,0,0,0,0,0,0,0,2.553681558,0.599458258,1
0,1,0,0,0,0,0,0,0,2.740990862,0.378645853,1
0,1,0,0,0,0,0,0,0,2.762985116,0.317763883,1
0,0,0,1,0,0,0,0,0,2.510704952,0.389114343,0
0,1,0,0,0,0,0,0,0,2.771758219,0.425648477,1
0,0,1,0,0,0,0,0,0,2.512575802,0.510878403,1
0,2,0,0,0,1,1,1,0,2.88993816,0.368126871,1
0,0,0,0,0,0,1,0,0,2.669880409,0.56019872,1
0,1,1,0,0,1,0,1,0,2.797712106,0.350217534,1
0,2,0,0,0,1,0,1,0,3.007605964,0.421745134,1
0,1,0,0,0,1,0,0,0,2.848582782,0.497043614,1
0,2,0,0,0,1,0,1,0,2.977196077,0.331129224,1
0,1,0,0,0,1,0,0,0,2.848582782,0.497043614,1
0,2,0,2,0,0,0,0,0,3.085968125,0.702303259,1
0,2,0,0,0,1,0,0,1,2.819374465,0.33177942,0
0,2,0,0,0,1,0,1,0,2.965136673,0.369524554,1
0,0,0,0,0,0,0,0,0,2.580638377,0.947056278,1
0,0,0,0,0,0,0,0,0,2.748145011,0.603454916,1
0,0,0,0,0,0,0,0,0,2.748145011,0.603454916,1
0,0,0,0,0,0,0,0,0,2.829654238,0.354699743,1
0,0,0,0,0,0,0,0,0,2.829654238,0.354699743,0
0,0,0,0,0,0,0,0,0,2.798461235,0.365798253,1
0,1,0,0,0,0,0,0,0,2.579199861,0.349749548,0
0,0,1,2,0,0,0,0,1,2.451255558,0.419810637,0
0,2,0,1,0,1,0,0,0,2.796572132,0.19681923,1
0,0,0,0,0,0,0,0,0,2.707114214,0.317467142,1
0,0,0,0,0,1,0,0,0,2.763728809,0.530308069,1
0,2,0,0,0,0,0,0,0,2.757593726,0.307764868,1
0,2,0,0,0,0,0,0,0,2.659251563,0.440906878,1
0,0,0,0,0,0,0,0,0,2.675103661,0.338625626,1
0,1,0,0,0,0,0,0,0,2.60368843,0.525212526,1
0,0,0,0,0,0,0,0,1,2.437193355,0.648097084,0
0,0,0,0,0,0,0,0,0,2.276422686,0.705301822,0
0,0,0,0,0,0,0,0,0,2.727299114,0.443578637,1
0,0,0,0,0,0,0,0,0,2.727299114,0.443578637,0
0,2,0,0,0,1,0,0,0,2.726499658,0.371524079,1
0,2,0,1,0,1,0,0,1,2.325571889,0.686362601,1
0,2,0,0,0,1,0,0,1,2.728814473,0.352283761,1
0,2,0,0,0,1,0,0,1,2.80308953,0.390516088,1
0,2,0,0,0,1,1,0,1,2.713250382,0.493608444,1
0,2,0,0,0,0,0,0,1,2.672682435,0.513047248,1
0,1,0,0,0,0,0,0,0,2.860134575,0.116174833,1
0,1,0,0,0,1,0,0,0,2.730767578,0.294174758,1
0,1,0,1,0,1,0,0,0,2.85241088,0.292662453,1
0,1,0,0,0,0,0,0,0,2.506789683,0.703062623,1
0,2,0,1,0,1,1,1,0,2.860282198,0.360798103,1
0,0,0,0,0,0,0,0,0,2.684493594,0.380198828,1
0,0,0,0,0,0,0,0,0,2.684493594,0.380198828,0
0,1,0,0,0,0,0,0,1,2.436633822,0.813302433,1
0,2,0,0,0,0,0,0,0,2.695907555,0.381797444,1
0,2,1,1,0,0,0,0,0,2.667462155,0.40298248,0
0,0,0,0,0,1,0,0,0,2.685771036,0.373234436,1
0,0,0,0,0,1,0,0,0,2.582808234,0.457375128,1
0,0,0,0,0,1,0,0,1,2.468578756,0.587504996,1
0,1,1,0,0,0,0,0,0,2.741029847,0.251988229,0
0,0,0,0,0,1,0,0,1,2.727208715,0.256642049,1
0,0,0,0,0,0,0,0,0,2.547531366,0.358674117,1
0,0,1,0,0,1,0,0,0,2.608965356,0.620545168,0
0,2,0,0,0,1,0,1,0,2.865497884,0.224335117,1
0,1,0,0,0,1,0,0,0,2.841817181,0.412478708,1
0,2,0,0,0,1,1,0,0,2.758344367,0.265951624,1
0,0,0,0,0,1,0,0,0,2.701783729,0.497412796,0
0,0,0,0,0,0,0,0,1,2.451583061,0.657010691,1
0,0,0,0,0,1,0,0,0,2.624339322,0.44450696,1
0,0,0,0,0,0,0,0,0,2.522037136,0.456681784,1
0,2,1,2,0,1,0,1,0,2.765789604,0.298075519,0
0,0,0,0,0,0,0,0,0,2.553681558,0.599458258,1
0,0,0,0,0,0,0,0,0,2.574632365,0.467270717,1
0,0,0,0,0,0,0,0,0,2.448155089,0.730854852,1
0,1,0,1,0,1,0,0,0,2.941104463,0.32607355,1
0,0,0,1,0,0,0,0,0,2.452576663,0.776661392,0
0,0,0,1,0,0,0,0,0,2.452576663,0.776661392,1
0,1,0,0,0,1,0,0,0,2.915208936,0.160969603,1
0,1,0,0,0,0,0,0,0,2.817224097,0.359352533,1
0,1,0,1,0,1,0,0,0,2.717215623,0.315217563,0
0,2,0,0,0,0,0,0,0,2.800050206,0.366233395,1
0,0,0,0,0,0,0,0,0,2.748979757,0.528397468,1
0,1,0,0,0,1,0,0,0,2.9591556,0.27787105,0
0,0,1,0,0,0,0,0,0,2.779612874,0.434899366,0
0,0,0,0,0,0,0,0,0,2.652587535,0.823538648,1
0,1,0,0,0,1,0,0,0,2.832028025,0.615090987,1
0,0,0,0,0,0,0,0,0,2.662253734,0.366976547,1
0,0,0,0,0,0,0,0,0,2.662253734,0.366976547,1
0,0,0,0,0,0,0,0,0,2.570191855,0.264810938,0
0,1,0,1,0,1,0,0,0,2.753585745,0.336201764,1
0,2,0,0,0,1,0,0,0,2.922687272,0.126648237,1
0,2,1,2,0,0,1,0,1,2.604794124,0.577612804,0
0,2,1,2,0,0,1,0,1,2.604794124,0.577612804,0
0,2,1,2,0,0,1,0,1,2.623408934,0.563533423,0
0,2,1,2,0,0,1,0,1,2.623408934,0.563533423,0
0,2,1,2,0,0,1,0,1,2.623408934,0.563533423,0
0,2,1,2,0,0,1,0,1,2.623408934,0.563533423,0
0,2,1,2,0,0,1,0,1,2.623408934,0.563533423,0
0,2,1,2,0,0,1,0,1,2.623408934,0.563533423,0
0,2,1,2,0,0,1,0,1,2.623408934,0.563533423,0
0,2,1,2,0,0,1,0,1,2.623408934,0.563533423,0
0,1,0,0,0,1,0,0,0,2.742988478,0.463101766,1
0,0,0,1,0,0,0,0,0,2.520866909,0.529399063,1
0,0,0,1,0,0,0,0,0,2.520866909,0.529399063,1
0,1,0,0,0,1,0,0,0,2.907770473,0.221776481,1
0,1,0,0,0,0,0,0,0,2.78387564,0.363896225,0
0,1,0,0,0,0,0,0,0,2.78387564,0.363896225,0
0,0,0,0,0,0,0,0,0,2.737380293,0.369745717,1
0,1,0,0,0,0,0,0,0,2.733279961,0.315023795,1
0,0,0,0,0,0,0,0,0,2.684656542,0.421895242,1
0,0,0,0,0,0,0,0,0,2.684656542,0.421895242,1
0,1,0,0,0,0,0,0,0,2.66784352,0.470009853,1
0,1,0,0,0,0,0,0,0,2.66784352,0.470009853,1
0,2,0,0,0,1,0,0,0,2.796519088,0.383977761,1
0,2,0,0,0,0,0,0,0,2.700454214,0.39169129,1
0,0,0,0,0,1,0,0,0,2.505845801,0.592825464,1
0,0,0,0,0,1,0,0,0,2.54831465,0.550870284,1
0,0,0,0,0,0,0,0,0,2.678804748,0.307624036,0
0,1,0,0,0,0,0,0,0,2.846289094,0.282639188,1
0,0,0,0,0,0,0,0,0,2.341275923,0.431090994,1
0,0,0,0,0,0,0,0,0,2.483974003,0.643885684,0
0,1,1,2,0,0,0,0,0,2.753814456,0.497924612,0
0,0,1,2,0,0,0,0,0,2.735147434,0.519663188,0
0,0,0,1,0,0,0,0,0,2.394700406,0.743728596,0
0,0,1,0,0,0,0,0,0,2.827817754,0.370289821,0
0,0,0,0,0,0,0,0,1,2.452570013,0.660560771,1
0,2,0,0,0,0,0,0,0,2.816643035,0.151599992,0
0,0,0,0,0,0,0,0,1,2.354129898,0.756950144,1
0,0,0,0,0,1,0,0,1,2.400691131,0.606483017,1
0,0,0,0,0,0,0,0,0,2.588573163,0.453521879,0
0,0,0,0,0,1,0,0,0,2.620891397,0.414261687,0
0,2,0,0,0,1,0,0,0,2.863315266,0.180895509,1
0,0,0,0,0,0,0,0,0,2.718330014,0.308539017,0
0,1,0,0,0,0,0,0,0,2.598066576,0.335844318,0
0,1,0,0,0,1,0,0,0,2.582022129,0.349153312,0
0,1,0,0,0,1,0,1,0,2.728737223,0.23936983,0
0,2,0,0,0,1,0,0,0,2.701335376,0.354276928,0
0,2,1,1,0,1,0,1,0,2.981253726,0.304713975,1
0,2,1,0,0,0,0,0,0,2.627686693,0.323804159,1
0,1,0,0,0,0,0,0,0,2.443270449,0.590407764,0
0,0,0,0,0,1,0,0,0,2.452975933,0.509830892,0
0,0,0,0,0,0,0,0,1,2.13833306,1.277579529,0
0,0,0,0,0,1,0,0,1,2.577335649,0.662167804,1
0,1,1,0,0,0,1,0,0,2.774911828,0.289806565,1
0,2,0,0,0,0,0,0,0,2.807458452,0.195443262,0
0,0,0,1,0,1,0,0,0,2.710510804,0.367209823,1
0,2,1,2,0,0,1,0,1,2.819260609,0.336164412,0
0,0,1,0,0,1,0,0,1,2.611212599,0.581428398,0
0,2,0,0,0,1,0,0,0,2.93927944,0.329218516,0
0,2,0,0,0,0,0,0,0,2.99862634,0.407136075,0
0,1,0,0,0,0,0,0,0,2.763640221,0.339682613,1
0,0,0,0,0,1,0,0,0,2.632505541,0.669823682,1
0,0,0,0,0,0,0,0,0,2.758100484,0.741383201,1
0,0,0,0,0,0,0,0,0,2.626164786,0.98946985,0
0,2,0,0,0,1,0,0,0,2.859353778,0.435302182,1
0,0,0,0,0,0,0,0,0,2.414283054,0.517450398,1
1,0,0,1,0,0,0,0,1,2.338371705,0.874621816,0
0,0,1,0,0,0,0,0,1,2.448155089,0.605251922,0
0,0,0,0,0,1,0,0,0,2.614160944,0.363997754,1
0,0,0,0,0,0,0,0,0,2.632816443,0.415186132,1
0,0,0,0,0,1,0,0,0,2.793724899,0.294235954,1
0,1,0,0,0,1,0,0,0,2.842542297,0.430707631,1
0,2,0,0,0,0,1,0,0,2.837671648,0.349303192,1
0,2,0,0,0,1,0,1,1,2.895740211,0.42997261,0
0,0,0,0,0,0,0,0,1,2.830547593,0.55777289,1
0,2,1,0,0,1,0,0,0,2.950147911,0.413560529,1
0,2,1,0,0,1,0,0,0,2.988304041,0.354104571,1
0,0,0,0,0,1,0,0,0,2.626957179,0.443070011,0
0,0,0,0,0,1,0,0,1,2.431130629,0.703305503,1
0,1,0,0,0,1,0,0,0,2.766039234,0.414237576,0
0,2,0,0,0,1,0,0,0,2.677719461,0.306098674,1
0,2,0,1,0,1,1,0,0,2.822875168,0.186515383,0
0,2,0,0,0,1,0,0,0,2.663645628,0.32368705,1
0,0,1,0,0,1,0,0,0,2.78885799,0.248134823,0
0,1,0,0,0,1,0,0,0,2.802474774,0.185173377,0
0,0,1,0,0,1,0,0,0,2.700251056,0.331850024,0
0,2,0,0,0,1,0,0,0,2.90148377,0.200625784,1
0,0,1,0,0,1,0,0,0,2.700251056,0.331850024,0
0,0,0,0,0,0,0,0,0,2.737975556,0.379833105,1
0,0,0,0,0,0,0,0,0,2.737975556,0.379833105,0
0,0,0,0,0,0,0,0,0,2.661697835,0.629658444,1
